"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95","ext_max","ext_95_day","ext_max_day","aci","ndsi","aci_nt","ndsi_nt","aci_day","ndsi_day","sc_count","amgo_n","amro_n","blja_n","cach_n","cawr_n","noca_n","rewo_n","tuti_n","amgo_asr","amro_asr","blja_asr","cach_asr","cawr_asr","noca_asr","rewo_asr","tuti_asr","amgo_morn","amro_morn","blja_morn","cach_morn","cawr_morn","noca_morn","rewo_morn","tuti_morn","amgo_mid","amro_mid","blja_mid","cach_mid","cawr_mid","noca_mid","rewo_mid","tuti_mid","amgo_eve","amro_eve","blja_eve","cach_eve","cawr_eve","noca_eve","rewo_eve","tuti_eve","amgo_n_1","amro_n_1","blja_n_1","cach_n_1","cawr_n_1","noca_n_1","rewo_n_1","tuti_n_1","amgo_asr_1","amro_asr_1","blja_asr_1","cach_asr_1","cawr_asr_1","noca_asr_1","rewo_asr_1","tuti_asr_1","amgo_morn_1","amro_morn_1","blja_morn_1","cach_morn_1","cawr_morn_1","noca_morn_1","rewo_morn_1","tuti_morn_1","amgo_mid_1","amro_mid_1","blja_mid_1","cach_mid_1","cawr_mid_1","noca_mid_1","rewo_mid_1","tuti_mid_1","amgo_eve_1","amro_eve_1","blja_eve_1","cach_eve_1","cawr_eve_1","noca_eve_1","rewo_eve_1","tuti_eve_1","vpd_kPa","ext_fact","ext_day_fact","ext_vpd","ext_day_vpd","ext_wbt","ext_day_wbt","loc_hab"
"2024-07-24_NEON019_N19",2024-07-24,"NEON019_N19",26.7777777777778,26.7777777777778,32.8888888888889,100,26.8888888888889,26.8888888888889,33.1111111111111,100,25.0345679012346,25.0271604938272,28.8432098765432,99.8966666666667,22.7777777777778,22.7777777777778,24.5,99.045,"forest","exurban","2024-07-24",7,24,2024,0,0,0,0,156.190231505289,0.951543888128935,155.849734436464,0.972833550952908,156.360480039702,0.940899056716948,36,2,0,0,0,2,3,0,1,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,23,1,1,1,0,0,2,0,20,1,1,0,0,0,0,0,16,0,0,0,0,0,2,0,6,1,1,1,0,0,0,0,1,0,0,0.00329310852732488,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-24_Open_SMO9",2024-07-24,"Open_SMO9",31.4416666666667,25.2222222222222,36.4777777777778,100,32.5555555555556,25.7777777777778,38.2222222222222,100,27.4074074074074,24.0993827160494,30.8728395061728,77.6211111111111,23.1916666666667,23.1,25.1861111111111,57.445,"open","urban","2024-07-24",7,24,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820508780780095,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-24_Open1_SLO1",2024-07-24,"Open1_SLO1",31.1611111111111,27,39.3888888888889,100,31.3333333333333,27.3888888888889,40,100,26.9364478114478,25.3085016835017,31.7445286195286,88.6560606060606,23.1666666666667,23.2222222222222,25.1111111111111,72.085,"open","urban","2024-07-24",7,24,2024,0,0,0,0,157.191470871628,0.461254293933403,157.014442373308,0.814643450588734,157.279985120788,0.284559715605738,36,22,9,2,0,10,54,3,0,22,3,2,0,6,41,2,0,3,0,0,0,3,18,1,0,11,2,2,0,1,24,2,0,8,1,0,0,5,9,0,0,17,4,0,1,20,56,0,0,12,0,0,1,12,31,0,0,8,0,0,0,6,20,0,0,4,0,0,0,4,20,0,0,5,0,0,1,8,5,0,0,0.404586274576888,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-24_Overlook_SMO6",2024-07-24,"Overlook_SMO6",31.4916666666667,25.6111111111111,36.3388888888889,100,33.0555555555556,26.2222222222222,40.3888888888889,100,27.3302469135802,24.1944444444444,30.908024691358,78.6722222222222,23.1916666666667,23,25.1861111111111,58.48,"open","urban","2024-07-24",7,24,2024,0,0,0,0,153.622974335807,0.383042414559981,156.158031528898,0.861526516584513,152.355445739261,0.143800363547715,36,0,0,29,0,58,81,0,9,0,0,29,0,46,53,0,1,0,0,10,0,28,46,0,9,0,0,12,0,27,8,0,0,0,0,7,0,3,21,0,0,4,1,17,1,63,186,1,0,4,0,6,1,55,127,0,0,0,1,11,1,49,107,1,0,3,0,4,0,14,36,0,0,1,0,2,0,0,19,0,0,0.778444365153977,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-24_Pool_SMP11",2024-07-24,"Pool_SMP11",28.6111111111111,25.1722222222222,32.9611111111111,100,28.8333333333333,25.3888888888889,33.8888888888889,100,25.5623456790123,24.1413580246914,28.6444444444444,89.5922222222222,22.9138888888889,22.8888888888889,24.7777777777778,75.505,"forest","urban","2024-07-24",7,24,2024,0,0,0,0,151.948682124651,0.472475234090795,151.445782656142,0.839254767703606,152.200131858906,0.28908546728439,36,0,0,0,0,2,22,0,3,0,0,0,0,0,20,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,5,0,0,0,0,10,0,16,45,1,1,0,0,10,0,11,32,1,1,0,0,0,0,12,15,0,0,0,0,10,0,0,19,1,0,0,0,0,0,0,6,0,1,0.342261745762307,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-24_SweetHope_SH4",2024-07-24,"SweetHope_SH4",30.1472222222222,24.5611111111111,34.2222222222222,94.61,31.8333333333333,24.7777777777778,36.6111111111111,96.6,26.8549382716049,23.5271604938272,29.6864197530864,76.8877777777778,23.4138888888889,22.7222222222222,25.1611111111111,56.815,"open","urban","2024-07-24",7,24,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820367134822756,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-25_Back_LGB1",2024-07-25,"Back_LGB1",29.5,23.2527777777778,32,92.2,31.0555555555556,23.6111111111111,34.1111111111111,92.6,26.8197530864198,22.2691358024691,28.5703703703704,68.8033333333333,23.3333333333333,20.7972222222222,24.8888888888889,55.925,"open","urban","2024-07-25",7,25,2024,0,0,0,0,160.306051235404,0.35650800147473,152.546725298448,0.626164630007328,164.185714203881,0.221679687208431,36,5,4,0,0,7,65,0,0,5,4,0,0,0,39,0,0,2,4,0,0,1,24,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,13,0,0,2,0,0,0,5,57,0,0,2,0,0,0,3,27,0,0,0,0,0,0,3,32,0,0,1,0,0,0,1,11,0,0,1,0,0,0,1,4,0,0,1.10503536151805,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-25_Classroom_SMC7",2024-07-25,"Classroom_SMC7",28.6472222222222,23.2777777777778,31.0611111111111,94.155,29.3333333333333,23.5,31.8888888888889,94.6,26.5302469135802,22.7561728395062,28.5740740740741,73.4311111111111,23.7777777777778,21.7777777777778,25.6111111111111,60.62,"forest","urban","2024-07-25",7,25,2024,0,0,0,0,155.073822957558,0.85319197294205,153.137854942928,0.995012764082759,156.041806964872,0.782281577371695,36,0,0,9,2,50,351,2,0,0,0,7,2,42,291,2,0,0,0,3,0,10,130,2,0,0,0,3,0,28,144,0,0,0,0,3,2,6,56,0,0,0,1,24,17,34,187,5,5,0,1,23,17,34,142,5,5,0,1,8,0,17,72,4,5,0,0,13,17,12,55,1,0,0,0,3,0,5,29,0,0,0.925207063994465,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-25_Forest2_SLF2",2024-07-25,"Forest2_SLF2",28.5055555555556,25.3888888888889,32.5611111111111,100,28.9444444444444,26,34.6111111111111,100,26.0351851851852,24.6407407407407,29.5265432098765,89.8766666666667,24.1111111111111,24,26.6111111111111,72.505,"forest","urban","2024-07-25",7,25,2024,0,0,0,0,150.182563680495,0.536609089130699,150.184044050834,0.536360398219968,150.181823495326,0.536733434586064,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342368315588646,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-25_Forest3_SLR3",2024-07-25,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forest","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban forest"
"2024-07-25_MuddyCreek_MC1",2024-07-25,"MuddyCreek_MC1",26.7777777777778,25.6722222222222,31.5722222222222,100,27.1666666666667,26,32.2222222222222,100,25.2253086419753,24.6506172839506,28.5512345679012,95.5711111111111,23.5555555555556,23.5,25.7222222222222,88.935,"forest","exurban","2024-07-25",7,25,2024,0,0,0,0,152.484304470655,0.836006742344452,152.111743446177,0.919357354982037,152.670584982894,0.79433143602566,36,8,0,0,0,15,15,0,0,8,0,0,0,15,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,14,0,0,8,0,0,0,0,1,0,0,5,0,0,0,17,99,0,0,4,0,0,0,17,92,0,0,2,0,0,0,7,79,0,0,2,0,0,0,10,8,0,0,1,0,0,0,0,6,0,0,0.142755968051305,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-25_NEON002_N2",2024-07-25,"NEON002_N2",26.0555555555556,25.7527777777778,30.7222222222222,100,26.5,26.3888888888889,32,100,24.7425925925926,24.662962962963,27.8833333333333,99.3811111111111,23.1916666666667,23.2222222222222,25.1861111111111,97.2,"forest","exurban","2024-07-25",7,25,2024,0,0,0,0,156.385518378685,0.95886934401189,158.338783982097,0.961061053755907,155.408885576978,0.957773489139881,36,0,0,0,0,5,25,3,1,0,0,0,0,5,13,3,1,0,0,0,0,2,18,0,0,0,0,0,0,2,6,3,1,0,0,0,0,1,1,0,0,0,0,0,5,7,33,4,5,0,0,0,5,1,23,4,5,0,0,0,1,6,9,2,3,0,0,0,0,0,17,1,2,0,0,0,4,1,6,1,0,0.019382600945743,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-25_NEON007_N7",2024-07-25,"NEON007_N7",29.5055555555556,26.1111111111111,35.5722222222222,100,31.2222222222222,26.8888888888889,38.8888888888889,100,26.4302469135802,24.6685185185185,30.1962962962963,87.3477777777778,23.9444444444444,23.05,26.1861111111111,70.815,"open","exurban","2024-07-25",7,25,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437997584993144,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-07-25_NEON008_N8",2024-07-25,"NEON008_N8",30.1722222222222,26.2527777777778,36.7638888888889,97.1,31.2222222222222,26.5,38.7222222222222,97.1,26.8962962962963,24.5043209876543,30.6432098765432,83.0555555555556,24.1666666666667,23.1111111111111,26.3888888888889,68.7,"open","exurban","2024-07-25",7,25,2024,0,0,0,0,154.469741769067,0.79313894971854,154.099167827356,0.947257029746018,154.655028739922,0.716079909704801,36,2,0,9,0,10,26,1,3,2,0,9,0,9,25,1,3,1,0,8,0,7,24,0,2,1,0,0,0,1,1,0,1,0,0,1,0,2,0,1,0,5,0,0,0,29,10,0,4,5,0,0,0,22,9,0,4,2,0,0,0,8,0,0,2,2,0,0,0,4,0,0,1,1,0,0,0,11,9,0,1,0.602906255880259,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-07-25_NEON009_N9",2024-07-25,"NEON009_N9",25.7833333333333,25.0611111111111,29.6111111111111,100,26.2222222222222,25.7222222222222,30.5,100,24.729012345679,24.3567901234568,27.5197530864198,97.0611111111111,23.7222222222222,23.6611111111111,26,91.995,"forest","exurban","2024-07-25",7,25,2024,0,0,0,0,153.613363999964,0.262821680153039,154.639235488024,0.704258955624026,153.100428255933,0.0421030424175452,36,23,0,0,0,12,15,0,4,23,0,0,0,12,15,0,4,0,0,0,0,0,11,0,4,3,0,0,0,12,1,0,0,20,0,0,0,0,3,0,0,5,0,0,0,24,34,3,5,4,0,0,0,24,25,3,5,3,0,0,0,0,33,0,0,0,0,0,0,1,0,3,5,2,0,0,0,23,0,0,0,0.0919666173839246,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-25_NEON017_N17",2024-07-25,"NEON017_N17",26.3638888888889,25.3888888888889,30.7222222222222,100,26.5555555555556,26.2777777777778,32,100,25.0388888888889,24.5098765432099,28.0938271604938,95.8322222222222,23.9444444444444,23.3277777777778,26.1611111111111,91,"forest","exurban","2024-07-25",7,25,2024,0,0,0,0,153.928186468519,0.971345166934898,152.651129386315,0.990272667133315,154.566715009621,0.961881416835689,36,1,0,0,0,14,39,2,2,1,0,0,0,2,39,2,2,0,0,0,0,13,17,0,0,1,0,0,0,0,22,2,2,0,0,0,0,1,0,0,0,0,0,0,3,33,83,0,2,0,0,0,3,28,76,0,2,0,0,0,0,5,9,0,1,0,0,0,1,16,0,0,1,0,0,0,2,12,74,0,0,0.132856255625143,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-25_NEON018_N18",2024-07-25,"NEON018_N18",29.7527777777778,26.5611111111111,35.8888888888889,100,30.7222222222222,27.6111111111111,40,100,26.658024691358,24.7049382716049,30.5722222222222,86.1611111111111,24.1111111111111,23.2472222222222,26.4277777777778,70.295,"open","exurban","2024-07-25",7,25,2024,0,0,0,0,155.062609946026,0.837488891963527,153.176844580007,0.908079739302817,156.005492629035,0.802193468293883,36,24,0,0,0,77,70,2,0,23,0,0,0,63,60,2,0,1,0,0,0,43,16,0,0,3,0,0,0,20,40,1,0,20,0,0,0,14,6,1,0,8,0,0,1,67,55,0,0,8,0,0,1,26,51,0,0,0,0,0,0,45,7,0,0,7,0,0,0,8,9,0,0,1,0,0,1,4,39,0,0,0.485552190103753,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-07-25_NEON019_N19",2024-07-25,"NEON019_N19",25.95,25.95,30.875,100,26.6666666666667,26.7222222222222,32.6111111111111,100,24.7888888888889,24.7882716049383,28.0302469135802,99.9955555555556,23.7472222222222,23.7472222222222,26,100,"forest","exurban","2024-07-25",7,25,2024,0,0,0,0,156.357940027572,0.963855096089966,155.81359550968,0.98328506726947,156.630112286518,0.954140110500214,36,1,0,0,2,0,23,1,1,1,0,0,2,0,20,1,1,0,0,0,0,0,16,0,0,0,0,0,2,0,6,1,1,1,0,0,0,0,1,0,0,2,0,0,6,9,45,12,1,2,0,0,6,9,38,12,1,0,0,0,1,1,23,3,0,2,0,0,5,8,10,9,1,0,0,0,0,0,6,0,0,0.000139578227825041,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-25_Open_SMO9",2024-07-25,"Open_SMO9",30.6722222222222,23.6111111111111,33.6722222222222,92.655,31.6666666666667,23.8888888888889,34.6111111111111,93,27.5172839506173,22.820987654321,29.7388888888889,68.4677777777778,24,21.6611111111111,25.8777777777778,52.7,"open","urban","2024-07-25",7,25,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16356938912439,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-25_Open1_SLO1",2024-07-25,"Open1_SLO1",30.4388888888889,27.0333333333333,37.4888888888889,100,31.9444444444444,28,41.5,100,26.8748971193416,25.2181069958848,31.3534979423868,88.5525925925926,24.1111111111111,24.0444444444444,26.6111111111111,68.21,"open","urban","2024-07-25",7,25,2024,0,0,0,0,159.342055822091,0.550896297135534,160.002108926124,0.8369055920958,159.012029270075,0.407891649655401,36,17,4,0,1,20,56,0,0,12,0,0,1,12,31,0,0,8,0,0,0,6,20,0,0,4,0,0,0,4,20,0,0,5,0,0,1,8,5,0,0,13,6,3,0,6,41,0,0,13,6,3,0,3,31,0,0,6,1,2,0,2,20,0,0,6,5,1,0,1,11,0,0,1,0,0,0,0,0,0,0,0.406802203018008,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-25_Overlook_SMO6",2024-07-25,"Overlook_SMO6",31.2027777777778,24.1111111111111,34.9,94.155,32.2222222222222,24.6111111111111,35.8888888888889,94.8,27.6555555555556,23.0685185185185,30.1537037037037,69.3733333333333,23.7222222222222,21.55,25.6111111111111,51.16,"open","urban","2024-07-25",7,25,2024,0,0,0,0,152.530446444674,0.367964029619102,153.725127711118,0.897595251088148,151.933105811452,0.103148418884579,36,4,1,17,1,63,186,1,0,4,0,6,1,55,127,0,0,0,1,11,1,49,107,1,0,3,0,4,0,14,36,0,0,1,0,2,0,0,19,0,0,8,0,50,3,62,153,4,0,8,0,20,3,38,102,1,0,2,0,40,3,60,87,4,0,0,0,3,0,2,9,0,0,6,0,7,0,0,23,0,0,1.13932853605849,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-25_Pool_SMP11",2024-07-25,"Pool_SMP11",27.8083333333333,23.6111111111111,30.5,98.2,28.5,23.7222222222222,31,98.5,25.7425925925926,23.0679012345679,27.9487654320988,80.5522222222222,23.1666666666667,21.9888888888889,25,66.18,"forest","urban","2024-07-25",7,25,2024,0,0,0,0,152.078910754,0.55402477180099,151.23164408336,0.890755850143758,152.502544089319,0.385659232629606,36,0,0,10,0,16,45,1,1,0,0,10,0,11,32,1,1,0,0,0,0,12,15,0,0,0,0,10,0,0,19,1,0,0,0,0,0,0,6,0,1,1,0,10,5,19,80,0,6,1,0,10,5,12,48,0,4,0,0,0,0,1,29,0,2,0,0,10,3,10,31,0,3,1,0,0,2,1,16,0,1,0.646419601534145,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-25_SweetHope_SH4",2024-07-25,"SweetHope_SH4",29.4111111111111,22.8888888888889,31.7027777777778,95.41,30.1111111111111,23.1111111111111,33,95.7,26.816049382716,22.1049382716049,28.4432098765432,68.0711111111111,23.1666666666667,20.7472222222222,24.8888888888889,54.09,"open","urban","2024-07-25",7,25,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13072550720581,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-26_Back_LGB1",2024-07-26,"Back_LGB1",28.4444444444444,18.8888888888889,27.8888888888889,62.565,28.8888888888889,19.5,28.7222222222222,64.8,25.1141975308642,17.4938271604938,24.5259259259259,48.1544444444444,21.0555555555556,16.2222222222222,20.8888888888889,38.625,"open","urban","2024-07-26",7,26,2024,0,0,0,0,157.984400985522,0.241801718784566,153.761559292092,0.536372372155877,160.095821832236,0.0945163920989104,36,2,0,0,0,5,57,0,0,2,0,0,0,3,27,0,0,0,0,0,0,3,32,0,0,1,0,0,0,1,11,0,0,1,0,0,0,1,4,0,0,16,1,1,0,20,173,0,0,12,1,0,0,20,138,0,0,8,0,0,0,20,77,0,0,0,1,0,0,0,62,0,0,8,0,0,0,0,12,0,0,1.66011347196026,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-07-26_Classroom_SMC7",2024-07-26,"Classroom_SMC7",27.6666666666667,18.7777777777778,27,66.4,27.8333333333333,19,27.2222222222222,68.2,24.6191358024691,17.7586419753086,24.2,52.1077777777778,21.2222222222222,16.6111111111111,21.2222222222222,41,"forest","urban","2024-07-26",7,26,2024,0,0,0,0,156.022435463254,0.794900737294145,153.752578686924,0.993769845479309,157.157363851419,0.695466183201563,36,0,1,24,17,34,187,5,5,0,1,23,17,34,142,5,5,0,1,8,0,17,72,4,5,0,0,13,17,12,55,1,0,0,0,3,0,5,29,0,0,0,1,12,1,44,118,9,25,0,1,3,1,32,94,5,25,0,0,10,0,11,39,7,4,0,0,0,1,24,54,1,21,0,1,2,0,0,12,0,0,1.48888138294843,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-26_Forest2_SLF2",2024-07-26,"Forest2_SLF2",26.6166666666667,20.3388888888889,26.9,74.585,27.2222222222222,20.7222222222222,27.3888888888889,78.9,24.4055555555556,19.3925925925926,24.6475308641975,63.3888888888889,22.5555555555556,18.55,22.8888888888889,51.6,"forest","urban","2024-07-26",7,26,2024,0,0,0,0,150.193945431509,0.537409537533698,150.182918754005,0.536859275512267,150.199458770261,0.537684668544414,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12371871272438,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-07-26_Forest3_SLR3",2024-07-26,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forest","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban forest"
"2024-07-26_MuddyCreek_MC1",2024-07-26,"MuddyCreek_MC1",24.8888888888889,21.3888888888889,25.6111111111111,93.755,25.3333333333333,21.6111111111111,26.2777777777778,94.4,23.0351851851852,20.3043209876543,23.7555555555556,78.85,20.3833333333333,19.3888888888889,21.2472222222222,66.2,"forest","exurban","2024-07-26",7,26,2024,0,0,0,0,151.411829226586,0.857560576032617,150.954309874963,0.957673109319629,151.640588902397,0.807504309389111,36,5,0,0,0,17,99,0,0,4,0,0,0,17,92,0,0,2,0,0,0,7,79,0,0,2,0,0,0,10,8,0,0,1,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597762922425695,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-26_NEON002_N2",2024-07-26,"NEON002_N2",24.95,21.5,25.3888888888889,98.855,25.2777777777778,22,25.8888888888889,99.8,22.5191358024691,20.5611111111111,23.3808641975309,84.7333333333333,19.7472222222222,19.6111111111111,20.6111111111111,63.26,"forest","exurban","2024-07-26",7,26,2024,0,0,0,0,152.238643905181,0.986274315730046,152.12858507303,0.977744455803699,152.293673321256,0.99053924569322,36,0,0,0,5,7,33,4,5,0,0,0,5,1,23,4,5,0,0,0,1,6,9,2,3,0,0,0,0,0,17,1,2,0,0,0,4,1,6,1,0,0,0,0,1,1,10,1,4,0,0,0,1,0,10,1,4,0,0,0,0,1,4,1,0,0,0,0,1,0,5,0,3,0,0,0,0,0,1,0,1,0.418191272580957,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-07-26_NEON007_N7",2024-07-26,"NEON007_N7",27.3444444444444,20.2777777777778,27.3138888888889,80.52,28.1111111111111,20.6111111111111,28.2222222222222,81.9,25.0006172839506,19.0135802469136,24.9641975308642,57.6922222222222,22.2361111111111,18,22.9388888888889,48,"open","exurban","2024-07-26",7,26,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34557180262368,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
