"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-17","1.8",,,"0.0","0.0","0.0","24.9","32.2","18.3",,"  120","  350","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-18","2.4",,,"3.0","0.0","0.0","27.2","34.4","21.7",,"  310","  300","11.2","15.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-19","2.4",,,"0.0","0.0","0.0","26.1","32.2","21.1",,"  210","  360","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-20","2.0",,,"0.0","0.0","0.0","24.9","30.0","18.9",,"   70","   30","6.3","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-21","2.0",,,"0.0","0.0","0.0","24.8","32.2","17.2",,"  150","  150","6.3","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-22","3.0",,,"0.0","0.0","0.0","27.4","34.4","20.6",,"  260","  260","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-23","3.5",,,"2.0","0.0","0.0","30.4","36.7","22.8",,"  270","  210","7.6","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-24","1.7",,,"0.0","0.0","0.0","27.8","34.4","21.1",,"  150","  150","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-25","2.6",,,"0.0","0.0","0.0","30.6","37.8","24.4",,"   70","   30","6.7","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-26","2.2",,,"0.0","0.0","0.0","29.1","35.6","22.8",,"  290","  280","6.7","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-27","1.8",,,"0.0","0.0","0.0","29.2","35.0","25.6",,"  100","  290","4.5","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-28","2.2",,,"16.5","0.0","0.0","28.1","35.0","23.3",,"   60","   60","7.2","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-29","2.1",,,"10.4","0.0","0.0","26.1","33.3","22.2",,"  360","  300","5.8","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-30","1.8",,,"45.7","0.0","0.0","25.9","31.1","21.7",,"  330","  160","9.4","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-07-31","1.6",,,"0.3","0.0","0.0","26.0","32.8","22.2",,"  280","  320","5.4","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-01","1.2",,,"1.5","0.0","0.0","26.0","31.7","21.7",,"   50","   30","6.7","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-02","3.7",,,"0.0","0.0","0.0","25.9","30.6","22.8",,"  120","  110","8.1","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-03","3.0",,,"0.0","0.0","0.0","24.2","27.8","20.6",,"   60","  100","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-04","2.0",,,"0.0","0.0","0.0","23.6","28.3","17.8",,"   50","   40","5.4","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-05","1.8",,,"0.0","0.0","0.0","24.1","28.3","19.4",,"  210","  200","6.7","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-06","2.7",,,"0.0","0.0","0.0","27.1","32.2","22.8",,"  260","  310","6.7","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-07","1.7",,,"0.0","0.0","0.0","26.6","31.7","19.4",,"  290","  310","5.8","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-08","1.3",,,"0.0","0.0","0.0","24.4","31.7","18.3",,"  250","  200","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-09","1.1",,,"0.0","0.0","0.0","22.8","27.2","16.7",,"  170","  190","4.0","5.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-10","3.0",,,"0.0","0.0","0.0","27.4","33.9","23.9",,"  220","  220","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-11","3.1",,,"0.0","0.0","0.0","29.9","35.6","25.0",,"  220","  220","7.2","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-12","2.1",,,"8.1","0.0","0.0","29.6","35.6","26.1",,"  280","  270","11.2","13.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-13","2.2",,,"0.0","0.0","0.0","30.2","36.7","25.0",,"  210","  200","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-14","3.6",,,"5.1","0.0","0.0","31.6","36.7","22.8",,"  290","  290","13.4","18.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-15","1.5",,,"41.7","0.0","0.0","26.9","33.9","22.2",,"  240","  240","8.9","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-16","2.3",,,"0.0","0.0","0.0","26.8","34.4","22.2",,"  260","  200","6.3","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-17","3.3",,,"34.5","0.0","0.0","28.6","32.8","22.2",,"  270","  280","9.8","15.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-18","2.2",,,"0.0","0.0","0.0","26.0","31.7","22.8",,"  280","  340","5.8","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-19","1.5",,,"0.0","0.0","0.0","26.5","31.1","20.6",,"  310","  360","4.0","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-20","1.6",,,"0.0","0.0","0.0","25.8","31.1","20.0",,"  110","  110","5.8","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-21","2.0",,,"9.7","0.0","0.0","25.2","28.9","19.4",,"  310","  300","8.9","12.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-22","2.6",,,"0.0","0.0","0.0","23.2","27.8","17.2",,"  330","  330","7.6","11.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-23","0.6",,,"0.0","0.0","0.0","21.6","27.8","15.0",,"  140","   50","4.0","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-24","1.7",,,"0.0","0.0","0.0","22.5","29.4","15.6",,"  130","  140","5.8","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-25","1.9",,,"0.0","0.0","0.0","24.8","31.1","18.9",,"  210","  180","4.5","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-26","1.6",,,"0.0","0.0","0.0","28.4","33.9","23.3",,"  280","  340","6.7","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-27","2.1",,,"0.0","0.0","0.0","27.1","32.2","20.6",,"  100","   30","5.8","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-28","2.0",,,"0.0","0.0","0.0","25.6","31.1","20.0",,"  130","  130","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-29","1.7",,,"0.0","0.0","0.0","26.2","33.9","20.0",,"   50","   30","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-30","1.8",,,"0.0","0.0","0.0","26.7","32.2","19.4",,"   60","   50","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-08-31","1.7",,,"0.0","0.0","0.0","24.8","32.8","18.3",,"  150","  150","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-01","2.6",,,"2.3","0.0","0.0","24.4","27.2","21.1",,"   20","   30","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-02","3.2",,,"0.0","0.0","0.0","22.9","26.7","17.8",,"   50","   20","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-03","5.5",,,"0.0","0.0","0.0","22.9","26.7","20.0",,"   60","   60","13.0","17.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-04","2.6",,,"0.0","0.0","0.0","22.1","27.8","15.0",,"   40","   40","7.6","11.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-05","2.3",,,"0.0","0.0","0.0","21.4","30.0","13.3",,"  280","   10","5.4","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-06","3.4",,,"0.0","0.0","0.0","25.2","33.3","18.3",,"  310","  310","9.4","11.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-07","1.7",,,"0.0","0.0","0.0","25.2","33.3","18.3",,"  290","  280","7.6","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-08","3.2",,,"0.0","0.0","0.0","28.3","35.6","23.3",,"  260","  260","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-09","2.4",,,"0.0","0.0","0.0","29.9","35.0","25.0",,"  270","  240","6.7","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-10","2.6",,,"0.0","0.0","0.0","28.7","35.6","22.2",,"  130","  170","7.2","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-11","3.4",,,"0.0","0.0","0.0","27.0","30.0","16.7",,"  310","  320","8.1","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-12","2.4",,,"0.0","0.0","0.0","22.3","27.8","17.2",,"   60","  100","5.8","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-13","2.2",,,"0.0","0.0","0.0","22.5","31.7","15.6",,"  120","  110","7.2","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-14","1.6",,,"0.0","0.0","0.0","25.4","33.9","16.7",,"   30","   20","6.7","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-15","4.0",,,"0.0","0.0","0.0","22.4","24.4","18.3",,"   70","   10","7.2","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-16","3.0",,,"0.0","0.0","0.0","20.4","24.4","15.6",,"  110","  110","6.7","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-17","1.9",,,"0.0","0.0","0.0","22.3","27.8","18.9",,"  160","  140","5.8","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-18","2.1",,,"0.0","0.0","0.0","24.3","30.6","19.4",,"  150","  160","5.4","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-19","1.8",,,"16.3","0.0","0.0","23.5","24.4","21.1",,"   50","  180","5.8","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-20","2.1",,,"0.0","0.0","0.0","22.4","26.1","20.0",,"   50","   60","5.4","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-21","2.3",,,"0.0","0.0","0.0","23.4","28.3","18.9",,"   60","   60","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-22","1.6",,,"0.0","0.0","0.0","23.2","28.9","15.6",,"   60","   50","6.3","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-23","0.9",,,"0.0","0.0","0.0","22.4","32.2","15.0",,"  290","  290","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-24","2.6",,,"0.0","0.0","0.0","21.3","22.8","13.3",,"   40","   50","7.6","9.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-25","2.0",,,"0.0","0.0","0.0","16.6","22.2","10.6",,"   60","   40","6.3","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-26","1.7",,,"0.3","0.0","0.0","15.9","20.0","10.6",,"  160","  150","5.4","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-27","1.3",,,"4.3","0.0","0.0","19.9","24.4","13.9",,"  140","  360","4.0","5.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-28","4.7",,,"20.8","0.0","0.0","17.4","20.6","12.8",,"   80","   90","10.7","13.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-29","8.3",,,"53.6","0.0","0.0","18.7","19.4","16.7",,"   80","  100","12.5","15.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-09-30","6.8",,,"13.2","0.0","0.0","16.3","17.8","14.4",,"   60","   60","10.7","13.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-01","4.6",,,"10.2","0.0","0.0","16.7","17.2","15.6",,"   70","   60","9.8","12.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-02","1.3",,,"0.3","0.0","0.0","18.4","22.8","17.2",,"   80","   40","4.0","5.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-03","1.6",,,"0.0","0.0","0.0","19.7","24.4","12.8",,"  320","  330","5.8","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-04","4.0",,,"0.0","0.0","0.0","16.9","22.8","11.7",,"   80","   80","9.4","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-05","2.5",,,"0.0","0.0","0.0","17.1","20.6","12.2",,"   50","   90","7.2","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-06","1.8",,,"0.0","0.0","0.0","16.2","21.7","12.8",,"   60","   50","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-07","3.4",,,"0.0","0.0","0.0","17.6","22.2","15.0",,"   80","   90","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-08","2.8",,,"4.6","0.0","0.0","18.1","18.9","16.7",,"   10","   10","4.5","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-09","6.0",,,"0.3","0.0","0.0","16.6","20.0","12.8",,"  330","  350","10.3","15.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-10","3.0",,,"0.0","0.0","0.0","13.3","18.3","5.6",,"  330","  340","6.7","12.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-11","1.2",,,"0.0","0.0","0.0","10.5","18.9","3.3",,"   60","   40","4.5","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-12","1.1",,,"0.0","0.0","0.0","12.1","20.6","5.0",,"  150","  140","4.0","5.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-13","2.2",,,"0.0","0.0","0.0","13.7","21.7","7.8",,"  280","  310","6.3","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-14","1.5",,,"0.0","0.0","0.0","12.6","18.3","4.4",,"   50","   10","4.0","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-15","1.2",,,"0.0","0.0","0.0","11.6","18.9","3.9",,"  110","  120","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-16","1.5",,,"0.0","0.0","0.0","13.9","23.9","6.7",,"  240","  240","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-17","1.9",,,"0.0","0.0","0.0","19.6","28.3","11.7",,"  250","  250","5.4","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-18","1.3",,,"0.0","0.0","0.0","20.8","28.9","13.3",,"  200","  230","4.5","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-19","1.9",,,"0.0","0.0","0.0","23.2","30.6","17.8",,"   70","  340","5.8","7.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-20","3.6",,,"0.0","0.0","0.0","22.3","27.2","18.3",,"   80","  130","6.3","8.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-21","3.7",,,"2.8","0.0","0.0","20.4","26.1","13.9",,"  280","  280","10.7","14.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-22","8.1",,,"0.0","0.0","0.0","13.2","15.0","7.8",,"  280","  280","13.9","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-23","4.3",,,"0.0","0.0","0.0","12.1","20.0","6.7",,"  260","  260","10.3","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-24","4.4",,,"0.0","0.0","0.0","15.2","20.0","6.7",,"  290","  320","9.8","13.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-25","3.9",,,"0.0","0.0","0.0","10.4","16.1","2.2",,"  280","  290","9.8","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-26","1.6",,,"0.0","0.0","0.0","6.8","15.0","0.0",,"  120","   30","5.4","6.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-27","2.5",,,"1.8","0.0","0.0","12.1","16.1","8.9",,"  320","  320","6.3","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-28","4.7",,,"0.0","0.0","0.0","12.6","16.1","3.9",,"  290","  290","10.3","14.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-29","2.3",,,"0.0","0.0","0.0","10.8","22.8","2.2",,"  230","  220","6.7","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-30","3.4",,,"0.0","0.0","0.0","19.7","28.3","14.4",,"  320","  320","11.6","15.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-10-31","2.4",,,"0.0","0.0","0.0","13.3","15.6","3.9",,"  360","   20","6.7","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-01","1.4",,,"0.0","0.0","0.0","8.7","15.6","2.2",,"  110","  160","5.4","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-02","0.8",,,"0.0","0.0","0.0","14.4","23.3","8.9",,"   70","   60","3.6","4.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-03","3.0",,,"0.0","0.0","0.0","17.3","25.6","11.1",,"  280","  280","10.3","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-04","3.0",,,"0.0","0.0","0.0","15.6","17.2","3.3",,"  350","   10","7.2","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-05","1.9",,,"0.0","0.0","0.0","9.7","19.4","1.1",,"  280","  280","6.3","9.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-06","4.2",,,"0.0","0.0","0.0","12.6","19.4","7.8",,"  340","  310","8.1","12.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-07","1.6",,,"0.0","0.0","0.0","10.0","15.6","2.2",,"   50","   30","5.4","8.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-08","1.6",,,"0.0","0.0","0.0","9.3","21.7","-1.0",,"  270","  280","5.4","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-09","2.5",,,"5.1","0.0","0.0","12.4","15.6","10.0",,"  320","  330","7.6","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-10","3.4",,,"0.0","0.0","0.0","10.4","15.6","3.3",,"  320","  320","8.1","12.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-11","4.7",,,"0.0","0.0","0.0","11.7","18.9","3.3",,"  290","  360","9.8","13.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-12","2.0",,,"0.0","0.0","0.0","6.6","10.6","-1.0",,"  260","  340","5.4","8.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-13","2.0",,,"0.0","0.0","0.0","6.1","17.2","-1.0",,"  270","  270","6.3","7.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-14","1.3",,,"0.5","0.0","0.0","6.8","15.0","-2.1",,"  220","  230","4.5","6.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-15","2.6",,,"0.0","0.0","0.0","11.2","18.3","4.4",,"  290","  340","6.7","10.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-16","2.9",,,"0.0","0.0","0.0","9.2","18.3","1.1",,"  290","  290","9.4","11.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-17","2.3",,,"0.0","0.0","0.0","10.3","16.7","1.7",,"  280","  300","6.7","10.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2016-11-18","1.2",,,"0.0","0.0","0.0","10.3","22.8","0.6",,"  300","  330","4.0","8.5"
