"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95"
"2024-06-19_NEON019_N19",2024-06-19,"NEON019_N19",27.8638888888889,23.6111111111111,30.2777777777778,98.91,28.4444444444444,24.6111111111111,31.6111111111111,99.3,24.8543209876543,21.8740740740741,26.4,78.4366666666667,19.8583333333333,19.7472222222222,20.7222222222222,60.125,"forest","exurban","2024-06-19",6,19,2024,0
"2024-06-19_Open_SMO9",2024-06-19,"Open_SMO9",32.3083333333333,23.1722222222222,34.9361111111111,96.33,32.9444444444444,24,36.1111111111111,97.5,28.0030864197531,20.7716049382716,28.9172839506173,55.18,20.1666666666667,18.2472222222222,21,32.58,"open","urban","2024-06-19",6,19,2024,0
"2024-06-19_Open1_SLO1",2024-06-19,"Open1_SLO1",32.1166666666667,23.7777777777778,35.1722222222222,94.51,32.7777777777778,24.6111111111111,36.8888888888889,96.2,27.987037037037,21.6265432098765,29.4469135802469,59.0377777777778,21.2166666666667,19.2472222222222,22.1611111111111,41.515,"open","urban","2024-06-19",6,19,2024,0
"2024-06-19_SweetHope_SH4",2024-06-19,"SweetHope_SH4",30.6166666666667,21.7527777777778,31.2222222222222,87.1,31,22.2222222222222,32.2777777777778,87.7,27.3450617283951,19.7728395061728,27.4679012345679,52.61,21.2222222222222,17.5,22,28.89,"open","urban","2024-06-19",6,19,2024,0
"2024-06-20_Classroom_SMC7",2024-06-20,"Classroom_SMC7",30.1111111111111,23.0611111111111,32.7527777777778,95.165,30.6666666666667,23.2222222222222,33.2777777777778,95.7,26.9993827160494,21.929012345679,28.7907407407407,66.2355555555555,19.8472222222222,19.3472222222222,20.6,53.635,"forest","urban","2024-06-20",6,20,2024,0
"2024-06-20_Forest3_SLR3",2024-06-20,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-20_NEON007_N7",2024-06-20,"NEON007_N7",30.5305555555556,23,32.6222222222222,89.6,31.5555555555556,23.6111111111111,33.7777777777778,99.2,27.8462962962963,21.4691358024691,29.1098765432099,58.86,21.6916666666667,19.9888888888889,22.55,41.645,"open","exurban","2024-06-20",6,20,2024,0
"2024-06-20_NEON019_N19",2024-06-20,"NEON019_N19",27.9805555555556,24.2777777777778,30.7777777777778,99.455,28.3333333333333,24.3888888888889,32.2222222222222,99.9,24.9487654320988,22.3197530864198,26.8376543209877,80.9644444444444,19.2722222222222,19.1611111111111,20.1611111111111,64.37,"forest","exurban","2024-06-20",6,20,2024,0
"2024-06-20_Open_SMO9",2024-06-20,"Open_SMO9",32.2222222222222,23.2222222222222,34.95,96.855,33.5555555555556,23.7777777777778,36.8888888888889,97.5,28.2333333333333,21.8604938271605,29.9765432098765,59.8277777777778,19.7666666666667,19.3777777777778,20.5638888888889,43.79,"open","urban","2024-06-20",6,20,2024,0
"2024-06-20_Open1_SLO1",2024-06-20,"Open1_SLO1",32.975,24.6111111111111,36.95,100,33.1666666666667,25.2777777777778,38.5,100,28.1345679012346,22.0691358024691,30.0611111111111,61.4422222222222,20.1611111111111,19.7777777777778,21.1611111111111,42.09,"open","urban","2024-06-20",6,20,2024,0
"2024-06-20_SweetHope_SH4",2024-06-20,"SweetHope_SH4",31.0361111111111,22.5611111111111,32.8388888888889,85.675,31.7222222222222,23.2777777777778,34.2777777777778,86.8,27.6802469135802,21.3308641975309,28.9413580246914,58.89,21.5388888888889,19.7972222222222,22.225,45.345,"open","urban","2024-06-20",6,20,2024,0
"2024-06-21_Classroom_SMC7",2024-06-21,"Classroom_SMC7",32.8333333333333,23.8888888888889,35.7777777777778,94.175,33.1111111111111,24.2222222222222,37.3888888888889,94.8,28.8043209876543,22.641975308642,31.320987654321,61.6066666666667,20.1305555555556,19.55,20.8777777777778,42.89,"forest","urban","2024-06-21",6,21,2024,0
"2024-06-21_Forest3_SLR3",2024-06-21,"Forest3_SLR3",33.7638888888889,24.7777777777778,38.6722222222222,89.385,34.3888888888889,24.8888888888889,39.2222222222222,90.7,28.2283950617284,22.7783950617284,30.8623456790123,64.8288888888889,21.0444444444444,19.7777777777778,21.7361111111111,46.235,"forest","urban","2024-06-21",6,21,2024,0
"2024-06-21_NEON007_N7",2024-06-21,"NEON007_N7",32.5055555555556,24.1111111111111,36.5611111111111,87.645,32.7222222222222,24.3888888888889,37.5,98.9,29.1796296296296,22.8234567901235,31.7783950617284,59.9088888888889,22.6055555555556,20.8777777777778,23.625,46.5,"open","exurban","2024-06-21",6,21,2024,0
"2024-06-21_NEON019_N19",2024-06-21,"NEON019_N19",29.8333333333333,25.7638888888889,35.8138888888889,99,30.3888888888889,26.3888888888889,37.3888888888889,99.2,25.9895061728395,23.5345679012346,29.3203703703704,82.5633333333333,19.2166666666667,19.1111111111111,20.05,70.045,"forest","exurban","2024-06-21",6,21,2024,0
